FECHA,MS1,MS2,MS3,MS4,MS1n,MS2n,MS3n
2022-03-02 00:00:00,1180,516,629,745,1268,1058,1180
2022-03-03 00:00:00,1215,568,576,889,1289,1064,633
2022-03-04 00:00:00,1108,872,518,757,1142,1146,566
2022-03-05 00:00:00,0,0,0,0,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0
2022-03-07 00:00:00,909,240,450,906,1078,660,573
2022-03-08 00:00:00,500,578,418,894,789,810,572
2022-03-09 00:00:00,942,810,536,924,1077,1173,574
2022-03-10 00:00:00,1019,960,536,732,1197,947,560
2022-03-11 00:00:00,1119,1014,507,1584,1250,1009,684
2022-03-12 00:00:00,1050,1001,664,1351,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0
2022-03-14 00:00:00,1036,1060,893,1227,613,602,1040
2022-03-15 00:00:00,1031,836,442,1428,700,590,551
2022-03-16 00:00:00,525,708,472,765,324,979,391
2022-03-17 00:00:00,236,331,226,722,430,1120,815
2022-03-18 00:00:00,381,381,1112,663,1150,988,904
2022-03-19 00:00:00,272,0,505,0,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0
2022-03-21 00:00:00,974,926,505,940,1146,1045,725
2022-03-22 00:00:00,1145,1070,456,592,1192,600,620
2022-03-23 00:00:00,833,1033,418,1313,1140,1046,916
2022-03-24 00:00:00,950,850,579,1200,0,0,0
2022-03-25 00:00:00,933,988,561,775,1150,1033,786
2022-03-26 00:00:00,1072,667,569,694,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0
2022-03-28 00:00:00,1188,625,531,901,1180,1144,802
2022-03-29 00:00:00,1210,996,479,597,1270,652,648
2022-03-30 00:00:00,1196,852,540,989,1136,1210,700
2022-03-31 00:00:00,998,975,508,1045,990,984,602
2022-04-01 00:00:00,1070,680,574,935,1098,1103,659
2022-04-02 00:00:00,838,806,538,1003,0,0,0
2022-04-03 00:00:00,0,0,0,0,0,0,0
2022-04-04 00:00:00,905,905,468,778,688,1260,586
2022-04-05 00:00:00,716,1160,1112,793,620,943,974
2022-04-06 00:00:00,505,917,508,1086,1103,1138,761
2022-04-07 00:00:00,1001,1062,1004,1887,790,1130,947
2022-04-08 00:00:00,560,758,778,1363,586,756,1033
2022-04-09 00:00:00,450,385,933,1103,0,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0
2022-04-11 00:00:00,460,752,755,816,536,627,911
2022-04-12 00:00:00,536,710,605,1398,588,826,760
2022-04-13 00:00:00,638,674,551,781,943,1150,543
2022-04-14 00:00:00,998,1240,839,823,1097,980,615
2022-04-15 00:00:00,0,0,0,0,0,0,0
2022-04-16 00:00:00,0,0,0,0,0,0,0
2022-04-17 00:00:00,0,0,0,0,0,0,0
2022-04-18 00:00:00,911,1053,511,1179,950,913,400
2022-04-19 00:00:00,1112,799,436,981,1131,1061,451
2022-04-20 00:00:00,1204,1066,678,1111,1158,1200,1210
2022-04-21 00:00:00,1062,795,834,973,751,818,1264
2022-04-22 00:00:00,614,1267,1136,1053,621,877,933
2022-04-23 00:00:00,229,110,174,670,0,0,0
2022-04-24 00:00:00,0,0,0,0,0,0,0
2022-04-25 00:00:00,600,580,424,994,738,654,685
2022-04-26 00:00:00,669,594,530,798,482,343,396
2022-04-27 00:00:00,656,200,232,807,890,755,587
2022-04-28 00:00:00,1060,588,482,744,1240,968,558
2022-04-29 00:00:00,1160,230,477,1149,853,716,560
2022-04-30 00:00:00,425,70,444,813,0,0,0
2022-05-01 00:00:00,0,0,0,0,0,0,0
2022-05-02 00:00:00,605,690,475,953,1213,1206,866
2022-05-03 00:00:00,1115,1000,455,1073,1204,1102,593
2022-05-04 00:00:00,1100,1135,652,1279,1183,1150,552
2022-05-05 00:00:00,978,1108,635,986,1180,1164,520
2022-05-06 00:00:00,1019,1045,488,928,1183,675,583
2022-05-07 00:00:00,1040,910,499,825,0,0,0
2022-05-08 00:00:00,0,0,0,0,0,0,0
2022-05-09 00:00:00,945,900,447,539,1060,275,545
2022-05-10 00:00:00,1230,0,508,1154,1199,0,877
2022-05-11 00:00:00,1152,0,487,986,1150,0,553
2022-05-12 00:00:00,1110,0,546,1085,1220,0,842
2022-05-13 00:00:00,1200,0,669,1197,1183,0,689
2022-05-14 00:00:00,1200,0,427,883,0,0,0
2022-05-15 00:00:00,0,0,0,0,0,0,0
2022-05-16 00:00:00,871,0,581,1067,1133,0,610
2022-05-17 00:00:00,1189,0,562,801,1200,884,642
2022-05-18 00:00:00,0,0,0,0,0,0,0
2022-05-19 00:00:00,1104,772,551,717,1234,1034,689
2022-05-20 00:00:00,1075,992,567,889,1190,1126,526
2022-05-21 00:00:00,735,815,664,1203,0,0,0
2022-05-22 00:00:00,0,0,0,0,0,0,0
2022-05-23 00:00:00,1055,730,410,877,1188,1140,752
2022-05-24 00:00:00,1056,1190,514,945,737,1240,1023
2022-05-25 00:00:00,737,790,536,632,711,790,516
2022-05-26 00:00:00,1146,1060,540,917,1228,966,736
2022-05-27 00:00:00,1139,1164,516,1247,1252,1176,638
2022-05-28 00:00:00,962,788,633,815,0,0,0
2022-05-29 00:00:00,0,0,0,0,0,0,0
2022-05-30 00:00:00,908,892,867,693,1144,200,1209
2022-05-31 00:00:00,1205,435,1002,772,1246,553,643
2022-06-01 00:00:00,1100,466,587,780,1203,532,862
2022-06-02 00:00:00,1147,536,825,673,1206,878,934
2022-06-03 00:00:00,1161,797,545,426,1143,1226,565
2022-06-04 00:00:00,486,986,501,657,0,0,0
2022-06-05 00:00:00,0,0,0,0,0,0,0
2022-06-06 00:00:00,467,1041,526,703,719,1104,636
2022-06-07 00:00:00,1120,614,944,717,1212,605,807
2022-06-08 00:00:00,958,725,507,887,613,1070,549
2022-06-09 00:00:00,601,855,522,774,1034,531,526
2022-06-10 00:00:00,1162,558,1086,739,802,523,1260
2022-06-11 00:00:00,514,487,1085,646,0,0,0
2022-06-12 00:00:00,0,0,0,0,0,0,0
2022-06-13 00:00:00,788,968,1033,683,895,1011,582
2022-06-14 00:00:00,1100,1238,492,723,1180,1188,474
2022-06-15 00:00:00,1200,697,500,709,1215,536,821
2022-06-16 00:00:00,1166,555,833,818,1154,503,777
2022-06-17 00:00:00,990,536,502,712,0,0,0
2022-06-18 00:00:00,0,0,0,0,0,0,0
2022-06-19 00:00:00,0,0,0,0,0,0,0
2022-06-20 00:00:00,0,0,0,0,0,0,0
2022-06-21 00:00:00,1080,725,614,639,1115,1180,630
2022-06-22 00:00:00,549,1085,651,1324,1147,876,494
2022-06-23 00:00:00,1161,1030,855,1124,1033,1056,947
2022-06-24 00:00:00,562,1050,1027,835,562,728,1002
2022-06-25 00:00:00,0,0,863,772,0,0,0
2022-06-26 00:00:00,0,0,0,0,0,0,0
2022-06-27 00:00:00,475,874,835,691,860,250,671
2022-06-28 00:00:00,1140,590,503,786,740,730,899
2022-06-29 00:00:00,625,294,1080,818,710,662,864
2022-06-30 00:00:00,960,524,447,787,1027,830,601
2022-07-01 00:00:00,1206,759,558,1131,883,876,544
2022-07-02 00:00:00,453,742,512,722,0,0,0
2022-07-03 00:00:00,0,0,0,0,0,0,0
2022-07-04 00:00:00,416,168,491,726,1146,0,814
2022-07-05 00:00:00,966,0,539,722,855,0,606
2022-07-06 00:00:00,1039,0,533,811,560,0,827
2022-07-07 00:00:00,845,0,458,762,1158,0,662
2022-07-08 00:00:00,507,0,1031,811,1172,0,657
2022-07-09 00:00:00,0,0,0,0,0,0,0
2022-07-10 00:00:00,0,0,0,0,0,0,0
2022-07-11 00:00:00,853,250,968,678,1003,765,687
2022-07-12 00:00:00,733,686,798,832,1010,970,1004
2022-07-13 00:00:00,1011,883,572,771,1120,1120,670
2022-07-14 00:00:00,858,450,902,1092,995,1080,643
2022-07-15 00:00:00,762,754,662,759,945,1106,685
2022-07-16 00:00:00,1087,712,515,1182,0,0,0
2022-07-17 00:00:00,0,0,0,0,0,0,0
2022-07-18 00:00:00,1085,560,926,1133,1220,804,778
2022-07-19 00:00:00,1146,633,827,721,1157,723,809
2022-07-20 00:00:00,872,552,847,1063,826,580,526
2022-07-21 00:00:00,1192,790,1037,748,920,577,866
2022-07-22 00:00:00,915,566,963,1214,1168,570,564
2022-07-23 00:00:00,1019,420,642,691,0,0,0
2022-07-24 00:00:00,0,0,0,0,0,0,0
2022-07-25 00:00:00,617,494,518,320,1160,637,771
2022-07-26 00:00:00,830,384,830,542,1113,573,960
2022-07-27 00:00:00,810,678,697,606,1046,681,779
2022-07-28 00:00:00,888,636,573,552,1060,638,901
2022-07-29 00:00:00,920,558,551,678,1134,620,536
2022-07-30 00:00:00,871,492,391,786,0,0,0
2022-07-31 00:00:00,0,0,0,0,0,0,0
2022-08-01 00:00:00,815,415,716,695,1127,620,613
2022-08-02 00:00:00,1123,540,479,765,1037,555,560
2022-08-03 00:00:00,971,550,699,1144,1122,588,1130
2022-08-04 00:00:00,1028,518,815,800,1179,945,969
2022-08-05 00:00:00,875,655,623,632,1234,540,852
2022-08-06 00:00:00,988,409,304,1093,0,0,0
2022-08-07 00:00:00,0,0,0,0,0,0,0
2022-08-08 00:00:00,751,472,304,987,1115,585,453
2022-08-09 00:00:00,1150,536,500,783,1120,590,887
2022-08-10 00:00:00,1078,515,864,926,1119,561,622
2022-08-11 00:00:00,843,334,834,1420,609,1090,1132
2022-08-12 00:00:00,1091,1150,945,1093,1178,1160,1190
2022-08-13 00:00:00,0,0,250,1163,0,0,0
2022-08-14 00:00:00,0,0,0,0,0,0,0
2022-08-15 00:00:00,400,0,310,790,0,0,0
2022-08-16 00:00:00,803,1226,536,931,1125,1134,542
2022-08-17 00:00:00,1154,1190,855,1251,1131,706,1051
2022-08-18 00:00:00,1123,522,850,1162,894,386,932
2022-08-19 00:00:00,475,252,583,1236,461,492,534
2022-08-20 00:00:00,0,0,0,0,0,0,0
2022-08-21 00:00:00,0,0,0,0,0,0,0
2022-08-22 00:00:00,433,1060,580,1130,1252,847,422
2022-08-23 00:00:00,1143,482,724,981,1135,950,991
2022-08-24 00:00:00,1011,956,681,1191,1046,112,1150
2022-08-25 00:00:00,575,744,919,890,511,1174,1095
2022-08-26 00:00:00,527,1127,1147,1242,567,990,1120
2022-08-27 00:00:00,544,700,800,778,0,0,0
2022-08-28 00:00:00,0,0,0,0,0,0,0
2022-08-29 00:00:00,838,630,962,1179,1158,1022,1045
2022-08-30 00:00:00,1001,924,988,1228,1115,75,654
2022-08-31 00:00:00,1014,480,523,1135,830,510,644
2022-09-01 00:00:00,636,275,559,1287,998,40,926
2022-09-02 00:00:00,732,660,503,1233,576,405,550
2022-09-03 00:00:00,0,0,0,0,0,0,0
2022-09-04 00:00:00,0,0,0,0,0,0,0
2022-09-05 00:00:00,570,639,811,825,909,1056,510
2022-09-06 00:00:00,934,969,480,988,1020,1039,950
2022-09-07 00:00:00,1206,1094,661,1062,1194,1058,549
2022-09-08 00:00:00,1051,1220,561,738,1117,1135,1006
2022-09-09 00:00:00,1205,840,850,962,1001,880,664
2022-09-10 00:00:00,0,0,0,0,0,0,0
2022-09-11 00:00:00,0,0,0,0,0,0,0
2022-09-12 00:00:00,974,420,435,889,1204,829,618
2022-09-13 00:00:00,853,1185,548,1397,1055,1190,580
2022-09-14 00:00:00,1035,1196,440,874,1190,1238,532
2022-09-15 00:00:00,1190,960,543,932,1093,1140,1118
2022-09-16 00:00:00,829,1140,748,854,1226,1240,1002
2022-09-17 00:00:00,864,695,934,886,0,0,0
2022-09-18 00:00:00,0,0,0,0,0,0,0
2022-09-19 00:00:00,613,873,599,837,1134,570,537
2022-09-20 00:00:00,1013,451,544,988,1068,558,566
2022-09-21 00:00:00,1100,948,891,1362,1132,1182,928
2022-09-22 00:00:00,1001,1140,768,386,934,1265,610
2022-09-23 00:00:00,797,1025,500,951,1083,920,578
2022-09-24 00:00:00,0,0,0,0,0,0,0
2022-09-25 00:00:00,0,0,0,0,0,0,0
2022-09-26 00:00:00,874,450,468,796,1264,820,540
2022-09-27 00:00:00,1129,744,484,832,1003,1176,662
2022-09-28 00:00:00,1030,1176,548,793,1033,1130,516
2022-09-29 00:00:00,1117,1112,635,720,1092,420,697
2022-09-30 00:00:00,906,335,554,598,1027,176,580
2022-10-01 00:00:00,0,0,0,0,0,0,0
2022-10-02 00:00:00,0,0,0,0,0,0,0
2022-10-03 00:00:00,640,588,550,599,1052,966,635
2022-10-04 00:00:00,606,650,706,783,983,150,871
2022-10-05 00:00:00,434,880,559,1000,943,1216,613
2022-10-06 00:00:00,1002,1164,495,782,1018,1149,517
2022-10-07 00:00:00,735,250,392,630,0,0,0
2022-10-08 00:00:00,0,0,0,0,0,0,0
2022-10-09 00:00:00,0,0,0,0,0,0,0
2022-10-10 00:00:00,0,0,0,0,0,0,0
2022-10-11 00:00:00,990,520,420,709,990,716,710
2022-10-12 00:00:00,551,610,847,894,463,610,385
2022-10-13 00:00:00,753,592,923,729,449,582,360
2022-10-14 00:00:00,558,544,124,820,732,1085,74
2022-10-15 00:00:00,0,0,0,0,0,0,0
2022-10-16 00:00:00,0,0,0,0,0,0,0
2022-10-17 00:00:00,515,560,0,665,428,595,604
2022-10-18 00:00:00,417,532,306,1124,564,572,438
2022-10-19 00:00:00,572,230,330,902,556,617,690
2022-10-20 00:00:00,641,146,544,775,592,146,550
2022-10-21 00:00:00,714,364,661,943,570,620,595
2022-10-22 00:00:00,86,0,554,184,0,0,0
2022-10-23 00:00:00,0,0,0,0,0,0,0
2022-10-24 00:00:00,607,188,606,712,733,630,590
2022-10-25 00:00:00,1002,568,525,831,516,664,779
2022-10-26 00:00:00,598,225,553,914,580,0,639
2022-10-27 00:00:00,492,308,556,1117,613,248,575
2022-10-28 00:00:00,627,378,582,1060,411,798,616
2022-10-29 00:00:00,413,498,447,615,0,0,0
2022-10-30 00:00:00,0,0,0,0,0,0,0
2022-10-31 00:00:00,482,420,426,712,570,1092,707
2022-11-01 00:00:00,543,1098,567,902,509,1150,649
2022-11-02 00:00:00,551,1100,513,844,563,1210,607
2022-11-03 00:00:00,474,970,568,825,1023,1058,717
2022-11-04 00:00:00,657,1082,602,892,854,640,636
2022-11-05 00:00:00,0,0,0,0,0,0,0
2022-11-06 00:00:00,0,0,0,0,0,0,0
2022-11-07 00:00:00,651,525,512,779,557,624,696
2022-11-08 00:00:00,410,538,559,657,595,455,698
2022-11-09 00:00:00,649,36,589,860,610,322,594
2022-11-10 00:00:00,582,988,620,516,612,854,882
2022-11-11 00:00:00,397,854,377,416,376,500,352
2022-11-12 00:00:00,0,0,0,0,0,0,0
2022-11-13 00:00:00,0,0,0,0,0,0,0
2022-11-14 00:00:00,554,489,547,546,677,550,503
2022-11-15 00:00:00,457,532,562,780,694,224,392
2022-11-16 00:00:00,570,308,510,543,564,170,566
2022-11-17 00:00:00,543,590,547,646,907,448,480
2022-11-18 00:00:00,455,272,312,431,680,320,346
2022-11-19 00:00:00,0,0,0,0,0,0,0
2022-11-20 00:00:00,0,0,0,0,0,0,0
2022-11-21 00:00:00,0,0,0,0,0,0,0
2022-11-22 00:00:00,535,105,384,346,631,0,556
2022-11-23 00:00:00,323,115,335,140,287,696,451
2022-11-24 00:00:00,409,697,293,490,351,536,353
2022-11-25 00:00:00,316,140,384,371,745,370,318
2022-11-26 00:00:00,0,0,0,0,0,0,0
2022-11-27 00:00:00,0,0,0,0,0,0,0
2022-11-28 00:00:00,481,0,326,210,405,56,393
2022-11-29 00:00:00,490,146,408,0,473,295,423
2022-11-30 00:00:00,603,295,304,0,103,280,463
2022-12-01 00:00:00,418,252,613,42,0,0,0
2022-12-02 00:00:00,847,504,515,0,0,0,0
2022-12-03 00:00:00,0,0,0,0,0,0,0
2022-12-04 00:00:00,0,0,0,0,0,0,0
2022-12-05 00:00:00,739,336,517,0,0,0,0
2022-12-06 00:00:00,860,729,623,0,0,0,0
2022-12-07 00:00:00,714,807,1151,478,0,0,0
2022-12-08 00:00:00,0,0,0,0,0,0,0
2022-12-09 00:00:00,0,0,0,0,0,0,0
2022-12-10 00:00:00,0,0,0,0,0,0,0
2022-12-11 00:00:00,0,0,0,0,0,0,0
2022-12-12 00:00:00,443,882,699,111,0,0,0
2022-12-13 00:00:00,260,396,348,400,0,0,0
2022-12-14 00:00:00,419,717,929,251,0,0,0
2022-12-15 00:00:00,606,867,582,684,0,0,0
2022-12-16 00:00:00,0,0,0,0,0,0,0
2022-12-17 00:00:00,0,0,0,0,0,0,0
2022-12-18 00:00:00,0,0,0,0,0,0,0
2022-12-19 00:00:00,848,846,562,762,0,0,0
2022-12-20 00:00:00,0,0,0,0,0,0,0
2022-12-21 00:00:00,454,878,499,264,0,0,0
2022-12-22 00:00:00,433,952,669,0,0,0,0
2022-12-23 00:00:00,418,1099,424,0,0,0,0
2022-12-24 00:00:00,0,0,0,0,0,0,0
2022-12-25 00:00:00,0,0,0,0,0,0,0
2022-12-26 00:00:00,558,1105,641,877,0,0,0
2022-12-27 00:00:00,542,1057,535,627,0,0,0
2022-12-28 00:00:00,648,1067,502,658,0,0,0
2022-12-29 00:00:00,542,1025,507,867,0,0,0
2022-12-30 00:00:00,478,1027,552,1030,0,0,0
2022-12-31 00:00:00,0,0,0,0,0,0,0
2023-01-01 00:00:00,0,0,0,0,0,0,0
2023-01-02 00:00:00,604,1064,522,1042,1052,1072,555
2023-01-03 00:00:00,1145,1130,635,776,1214,1197,651
2023-01-04 00:00:00,654,749,523,636,521,1041,521
2023-01-05 00:00:00,473,550,566,1247,639,630,534
2023-01-06 00:00:00,550,640,490,1315,700,480,1420
2023-01-07 00:00:00,0,0,0,0,0,0,0
2023-01-08 00:00:00,0,0,0,0,0,0,0
2023-01-09 00:00:00,384,430,880,770,515,530,836
2023-01-10 00:00:00,353,465,465,724,438,240,851
2023-01-11 00:00:00,806,288,633,825,685,556,464
2023-01-12 00:00:00,1133,80,439,1102,1133,1128,819
2023-01-13 00:00:00,530,240,419,1547,384,210,748
2023-01-14 00:00:00,150,0,1032,700,0,0,0
2023-01-15 00:00:00,0,0,0,0,0,0,0
2023-01-16 00:00:00,743,921,590,821,613,760,485
2023-01-17 00:00:00,605,230,413,542,559,252,551
2023-01-18 00:00:00,298,0,482,165,163,330,150
2023-01-19 00:00:00,180,149,540,531,869,0,586
2023-01-20 00:00:00,468,627,508,768,560,804,573
2023-01-21 00:00:00,0,0,541,930,0,0,0
2023-01-22 00:00:00,0,0,0,0,0,0,0
2023-01-23 00:00:00,179,151,623,708,516,1058,596
2023-01-24 00:00:00,42,426,764,800,252,681,786
2023-01-25 00:00:00,173,679,747,939,277,592,939
2023-01-26 00:00:00,150,491,513,808,38,840,537
2023-01-27 00:00:00,470,309,535,485,702,1083,581
2023-01-28 00:00:00,350,0,581,0,0,0,0
2023-01-29 00:00:00,0,0,0,0,0,0,0
2023-01-30 00:00:00,326,150,603,314,486,1083,597
2023-01-31 00:00:00,744,451,263,0,723,775,1024
2023-02-01 00:00:00,26,501,288,0,0,0,459
2023-02-02 00:00:00,200,300,349,0,567,552,354
2023-02-03 00:00:00,120,250,582,0,0,0,0
2023-02-04 00:00:00,0,0,0,0,0,0,0
2023-02-05 00:00:00,0,0,0,0,0,0,0
2023-02-06 00:00:00,513,400,590,0,0,0,0
2023-02-07 00:00:00,740,215,606,420,0,0,0
2023-02-08 00:00:00,536,674,588,540,0,0,0
2023-02-09 00:00:00,309,797,449,802,0,0,0
2023-02-10 00:00:00,517,,138,971,0,0,0
2023-02-11 00:00:00,0,0,0,0,0,0,0
2023-02-12 00:00:00,0,0,0,0,0,0,0
2023-02-13 00:00:00,829,745,291,1016,0,0,0
2023-02-14 00:00:00,665,630,1045,1046,0,0,0
2023-02-15 00:00:00,901,922,996,717,0,0,0
2023-02-16 00:00:00,765,973,467,379,0,0,0
2023-02-17 00:00:00,636,1146,481,260,0,0,0
2023-02-18 00:00:00,0,0,0,0,0,0,0
2023-02-19 00:00:00,0,0,0,0,0,0,0
2023-02-20 00:00:00,0,0,0,0,0,0,0
2023-02-21 00:00:00,0,0,0,0,0,0,0
2023-02-22 00:00:00,625,644,568,625,0,0,0
2023-02-23 00:00:00,492,1016,541,707,1210,580,0
2023-02-24 00:00:00,870,1200,959,746,671,630,989
2023-02-25 00:00:00,671,615,215,671,0,0,0
2023-02-26 00:00:00,0,0,0,0,0,0,0
2023-02-27 00:00:00,750,570,471,652,532,606,530
2023-02-28 00:00:00,585,625,921,763,751,985,590
2023-03-01 00:00:00,715,400,459,718,415,130,300
2023-03-02 00:00:00,500,0,472,694,347,0,492
2023-03-03 00:00:00,345,0,547,1024,628,0,545
2023-03-04 00:00:00,489,0,529,1160,0,0,0
2023-03-05 00:00:00,0,0,0,0,724,0,365
2023-03-06 00:00:00,920,460,858,731,485,247,527
2023-03-07 00:00:00,614,300,636,540,1122,290,416
2023-03-08 00:00:00,624,298,462,517,878,445,459
2023-03-09 00:00:00,1043,625,544,214,516,575,533
2023-03-10 00:00:00,473,233,654,602,620,1000,593
2023-03-11 00:00:00,546,250,523,592,0,0,0
2023-03-12 00:00:00,0,0,0,0,451,330,461
2023-03-13 00:00:00,574,615,687,660,774,223,484
2023-03-14 00:00:00,796,554,386,581,554,971,519
2023-03-15 00:00:00,651,848,477,960,599,508,506
2023-03-16 00:00:00,457,575,529,1680,422,693,504
2023-03-17 00:00:00,598,634,465,705,407,402,623
2023-03-18 00:00:00,369,841,483,0,0,0,0
2023-03-19 00:00:00,0,0,0,0,0,0,0
2023-03-20 00:00:00,514,816,588,303,435,1140,448
2023-03-21 00:00:00,478,1094,507,1087,510,506,793
2023-03-22 00:00:00,335,923,417,736,609,1144,498
2023-03-23 00:00:00,528,1122,474,767,599,1142,425
2023-03-24 00:00:00,0,0,0,0,0,0,0
2023-03-25 00:00:00,0,0,0,0,0,0,0
2023-03-26 00:00:00,0,0,0,0,0,0,0
2023-03-27 00:00:00,398,762,246,561,303,718,576
2023-03-28 00:00:00,397,491,335,694,309,715,296
2023-03-29 00:00:00,346,364,184,130,336,14,349
2023-03-30 00:00:00,372,301,449,449,360,493,533
2023-03-31 00:00:00,301,770,203,728,0,0,0
2023-04-01 00:00:00,0,0,0,0,0,0,0
2023-04-02 00:00:00,0,0,0,0,0,0,0
2023-04-03 00:00:00,413,635,335,498,0,0,0
2023-04-04 00:00:00,499,665,399,628,567,635,416
2023-04-05 00:00:00,723,924,710,540,712,1262,686
2023-04-06 00:00:00,339,737,355,534,385,810,282
2023-04-07 00:00:00,0,0,0,0,0,0,0
2023-04-08 00:00:00,0,0,0,0,0,0,0
2023-04-09 00:00:00,0,0,0,0,0,0,0
2023-04-10 00:00:00,478,441,376,662,563,920,395
2023-04-11 00:00:00,512,0,397,32,597,981,321
2023-04-12 00:00:00,576,0,590,370,590,298,564
2023-04-13 00:00:00,348,0,548,501,578,172,638
2023-04-14 00:00:00,383,172,371,714,341,401,265
2023-04-15 00:00:00,0,0,0,0,0,0,0
2023-04-16 00:00:00,0,0,0,0,0,0,0
2023-04-17 00:00:00,639,650,716,144,583,601,695
2023-04-18 00:00:00,312,309,326,0,565,336,509
2023-04-19 00:00:00,548,320,498,526,418,561,791
2023-04-20 00:00:00,544,164,1006,237,538,10,606
2023-04-21 00:00:00,380,164,346,342,294,465,250
2023-04-22 00:00:00,0,0,0,0,0,0,0
2023-04-23 00:00:00,0,0,0,0,0,0,0
2023-04-24 00:00:00,576,727,543,351,432,602,567
2023-04-25 00:00:00,474,565,514,310,0,839,511
2023-04-26 00:00:00,152,824,492,432,539,190,542
2023-04-27 00:00:00,563,565,637,1140,576,278,464
2023-04-28 00:00:00,436,293,656,961,376,310,290
2023-04-29 00:00:00,0,0,0,0,0,0,0
2023-04-30 00:00:00,0,0,0,0,0,0,0
2023-05-01 00:00:00,0,0,0,0,0,0,0
2023-05-02 00:00:00,516,247,1000,902,488,0,619
2023-05-03 00:00:00,635,247,982,92,613,397,620
2023-05-04 00:00:00,587,487,679,640,600,164,503
2023-05-05 00:00:00,553,0,563,902,566,0,537
2023-05-06 00:00:00,0,0,0,0,0,0,0
2023-05-07 00:00:00,0,0,0,0,0,0,0
2023-05-08 00:00:00,580,0,499,543,547,0,379
2023-05-09 00:00:00,552,0,403,543,584,0,437
2023-05-10 00:00:00,612,360,192,157,379,0,544
2023-05-11 00:00:00,224,0,366,771,551,112,513
2023-05-12 00:00:00,466,0,548,725,562,0,350
2023-05-13 00:00:00,0,0,0,0,0,0,0
2023-05-14 00:00:00,0,0,0,0,0,0,0
2023-05-15 00:00:00,410,389,470,473,575,833,499
2023-05-16 00:00:00,584,540,493,414,583,1124,465
2023-05-17 00:00:00,565,1124,382,242,583,1130,581
2023-05-18 00:00:00,416,677,432,184,562,1135,512
2023-05-19 00:00:00,541,1150,430,490,512,1076,453
2023-05-20 00:00:00,483,1000,491,117,0,0,0
2023-05-21 00:00:00,0,0,0,0,0,0,0
2023-05-22 00:00:00,370,250,471,88,997,210,483
2023-05-23 00:00:00,561,88,400,535,605,0,528
2023-05-24 00:00:00,570,0,440,627,550,585,521
2023-05-25 00:00:00,511,495,439,657,0,0,0
2023-05-26 00:00:00,0,0,0,0,0,0,0
2023-05-27 00:00:00,0,0,0,0,0,0,0
2023-05-28 00:00:00,0,0,0,0,478,415,405
2023-05-29 00:00:00,515,555,487,636,556,517,433
2023-05-30 00:00:00,418,438,173,618,506,0,409
2023-05-31 00:00:00,570,205,456,147,482,600,586
2023-06-01 00:00:00,570,610,401,807,574,295,455
2023-06-02 00:00:00,582,80,460,699,527,1100,280
2023-06-03 00:00:00,451,940,466,454,0,0,0
2023-06-04 00:00:00,0,0,0,0,318,840,395
2023-06-05 00:00:00,516,1050,291,518,508,462,291
2023-06-06 00:00:00,519,550,194,671,452,560,436
2023-06-07 00:00:00,529,830,507,820,469,460,508
2023-06-08 00:00:00,533,240,473,722,573,330,550
2023-06-09 00:00:00,554,240,500,130,108,330,368
2023-06-10 00:00:00,0,0,0,0,0,0,0
2023-06-11 00:00:00,0,0,0,0,0,0,0
2023-06-12 00:00:00,553,23,409,385,440,467,507
2023-06-13 00:00:00,190,458,527,203,369,607,515
2023-06-14 00:00:00,580,724,477,800,465,394,502
2023-06-15 00:00:00,579,188,341,709,440,400,462
2023-06-16 00:00:00,745,274,400,643,763,1030,425
2023-06-17 00:00:00,0,0,0,0,0,0,0
2023-06-18 00:00:00,0,0,0,0,0,0,0
2023-06-19 00:00:00,0,0,0,0,0,0,0
2023-06-20 00:00:00,0,0,0,0,486,400,468
2023-06-21 00:00:00,600,0,481,851,532,0,281
2023-06-22 00:00:00,466,200,213,774,503,622,404
2023-06-23 00:00:00,255,115,250,370,302,440,260
2023-06-24 00:00:00,0,0,0,0,0,0,0
2023-06-25 00:00:00,0,0,0,0,0,0,0
2023-06-26 00:00:00,396,250,294,337,766,1135,250
2023-06-27 00:00:00,802,615,244,761,469,122,336
2023-06-28 00:00:00,560,262,207,688,471,590,604
2023-06-29 00:00:00,576,342,689,674,556,460,594
2023-06-30 00:00:00,327,324,294,503,300,321,302
2023-07-01 00:00:00,0,0,0,0,0,0,0
2023-07-02 00:00:00,0,0,0,0,0,0,0
2023-07-03 00:00:00,349,260,100,596,500,405,244
2023-07-04 00:00:00,686,509,0,681,978,499,0
2023-07-05 00:00:00,968,440,0,629,980,591,0
2023-07-06 00:00:00,1050,719,0,471,967,1240,0
2023-07-07 00:00:00,180,450,0,889,0,0,0
2023-07-08 00:00:00,0,0,0,0,0,0,0
2023-07-09 00:00:00,0,0,0,0,0,0,0
2023-07-10 00:00:00,698,528,550,836,914,626,546
2023-07-11 00:00:00,474,364,94,726,537,456,431
2023-07-12 00:00:00,513,531,520,469,523,495,565
2023-07-13 00:00:00,310,674,576,667,974,668,817
2023-07-14 00:00:00,1100,1111,585,649,1005,966,590
